년도,분기,상권유형,상권,추정매출_금액,추정매출_건수,추정매출_금액_주중주말_주중,추정매출_금액_주중주말_주말,추정매출_금액_요일별_월,추정매출_금액_요일별_화,추정매출_금액_요일별_수,추정매출_금액_요일별_목,추정매출_금액_요일별_금,추정매출_금액_요일별_토,추정매출_금액_요일별_일,추정매출_금액_시간대별_00-06,추정매출_금액_시간대별_06-11,추정매출_금액_시간대별_11-14,추정매출_금액_시간대별_14-17,추정매출_금액_시간대별_17-21,추정매출_금액_시간대별_21-24,추정매출_금액_성별_남성,추정매출_금액_성별_여성,추정매출_금액_연령대별_10대,추정매출_금액_연령대별_20대,추정매출_금액_연령대별_30대,추정매출_금액_연령대별_40대,추정매출_금액_연령대별_50대,추정매출_금액_연령대별_60이상,추정매출_건수_주중주말_주중,추정매출_건수_주중주말_주말,추정매출_건수_요일별_월,추정매출_건수_요일별_화,추정매출_건수_요일별_수,추정매출_건수_요일별_목,추정매출_건수_요일별_금,추정매출_건수_요일별_토,추정매출_건수_요일별_일,추정매출_건수_시간대별_00-06,추정매출_건수_시간대별_06-11,추정매출_건수_시간대별_11-14,추정매출_건수_시간대별_14-17,추정매출_건수_시간대별_17-21,추정매출_건수_시간대별_21-24,추정매출_건수_성별_남성,추정매출_건수_성별_여성,추정매출_건수_연령대별_10대,추정매출_건수_연령대별_20대,추정매출_건수_연령대별_30대,추정매출_건수_연령대별_40대,추정매출_건수_연령대별_50대,추정매출_건수_연령대별_60이상,소득_금액_월평균,소득_구간,지출_금액,지출_금액_식료품,지출_금액_의류,지출_금액_생활용품,지출_금액_의료,지출_금액_교통,지출_금액_여가,지출_금액_문화,지출_금액_교육,지출_금액_유흥,상주인구,상주인구_성별_남성,상주인구_성별_여성,상주인구_연령대별_10대,상주인구_연령대별_20대,상주인구_연령대별_30대,상주인구_연령대별_40대,상주인구_연령대별_50대,상주인구_연령대별_60이상,상주인구_가구,상주인구_가구_아파트,상주인구_가구_비아파트,생활인구,생활인구_성별_남성,생활인구_성별_여성,생활인구_연령대별_10대,생활인구_연령대별_20대,생활인구_연령대별_30대,생활인구_연령대별_40대,생활인구_연령대별_50대,생활인구_연령대별_60이상,생활인구_시간대별_00-06,생활인구_시간대별_06-11,생활인구_시간대별_11-14,생활인구_시간대별_14-17,생활인구_시간대별_17-21,생활인구_시간대별_21-24,생활인구_요일별_월,생활인구_요일별_화,생활인구_요일별_수,생활인구_요일별_목,생활인구_요일별_금,생활인구_요일별_토,생활인구_요일별_일,직장인구,직장인구_성별_남성,직장인구_성별_여성,직장인구_연령대별_10대,직장인구_연령대별_20대,직장인구_연령대별_30대,직장인구_연령대별_40대,직장인구_연령대별_50대,직장인구_연령대별_60이상,아파트_단지수,아파트_면적_평균,아파트_시가_평균,상권변화지표,상권변화지표_영업개월평균_운영_상권,상권변화지표_영업개월평균_폐업_상권,상권변화지표_영업개월평균_운영_서울,상권변화지표_영업개월평균_폐업_서울
2018,3,A,2110926,621809,1244,621809,0,621809,0,0,0,0,0,0,0,0,0,0,621809,0,0,621809,0,0,0,621809,0,0,1244,0,1244,0,0,0,0,0,0,0,0,0,0,1244,0,0,1244,0,0,0,1244,0,0,4348911.0,8.0,2179965263.0,508359397.0,276770078.0,164497665.0,258086217.0,391328102.0,98753098.0,61627312.0,326624623.0,93918771.0,4056,1951,2105,715,644,612,702,592,791,1620,211,1409,841162,411331,429831,145824,121619,132906,150584,120234,169993,220064,177231,110077,106848,125454,101487,125104,124575,125002,127108,124182,107233,107957,426,255,171,0,78,96,117,74,61,77,76,283441295,HL,114,48,104,52
2018,3,A,2110939,358000000,410,358000000,0,0,358000000,0,0,0,0,0,0,0,0,358000000,0,0,0,358000000,0,0,0,0,358000000,0,410,0,0,410,0,0,0,0,0,0,0,0,410,0,0,0,410,0,0,0,0,410,0,3840680.0,8.0,3729953536.0,876740434.0,462804168.0,296830210.0,436624159.0,657831021.0,163597937.0,109868672.0,569555095.0,156101840.0,6224,2960,3264,673,985,1547,863,882,1274,3066,82,2984,1853408,888191,965218,159987,316442,427891,302250,234499,412341,438691,381329,254737,251109,315701,211841,275087,274614,273976,284614,282972,234570,227575,7457,4691,2766,18,1071,2108,1651,1319,1290,126,63,252106825,LL,104,49,104,52
2018,3,A,2111004,313985263,1047,313985263,0,0,0,0,313985263,0,0,0,0,313985263,0,0,0,0,0,313985263,0,0,0,0,0,313985263,1047,0,0,0,0,1047,0,0,0,0,1047,0,0,0,0,0,1047,0,0,0,0,0,1047,3058656.0,7.0,5765259867.0,1424705827.0,705861882.0,435395773.0,683130125.0,1001815171.0,205288185.0,179924083.0,876565750.0,252573071.0,10152,4805,5347,1152,1752,2323,1672,1474,1779,5425,0,5425,2393975,1095305,1298669,332196,380663,478626,363236,323537,515720,693456,488553,253592,247045,377679,333650,339539,339200,342061,342008,340632,343287,347246,3000,1710,1290,29,371,718,603,613,666,243,47,173523173,LL,95,45,104,52
2018,3,A,2111013,512000000,854,512000000,0,0,0,0,512000000,0,0,0,0,0,0,512000000,0,0,0,512000000,0,0,0,0,512000000,0,854,0,0,0,0,854,0,0,0,0,0,0,854,0,0,0,854,0,0,0,0,854,0,3367676.0,7.0,5156025642.0,1265192744.0,631695184.0,381718033.0,610371990.0,892810733.0,195676273.0,156507380.0,800225849.0,221827456.0,9023,4270,4753,1053,1529,2260,1286,1254,1641,4326,252,4074,2163358,948931,1214427,220643,389662,474690,307785,296284,474294,662339,430648,229245,221415,327980,291730,298839,304132,309148,306381,309502,320453,314904,1879,1243,636,6,290,430,451,388,314,244,50,179030811,LL,82,47,104,52
2018,3,A,2111014,313985263,1047,313985263,0,0,313985263,0,0,0,0,0,0,0,0,313985263,0,0,313985263,0,0,0,0,313985263,0,0,1047,0,0,1047,0,0,0,0,0,0,0,0,1047,0,0,1047,0,0,0,0,1047,0,0,2915301.0,6.0,1995353597.0,486093572.0,245998375.0,148005505.0,241189025.0,353407466.0,76365705.0,59905271.0,298249099.0,86139579.0,3682,1786,1896,394,583,888,486,583,748,1834,37,1797,828741,395400,433341,77306,147378,181880,123114,118836,180229,276062,161617,76378,71327,118065,125293,115672,117858,118146,118828,120598,120341,117297,293,168,125,2,39,74,81,66,31,87,53,176702324,LL,93,51,104,52
2018,3,A,2111021,345880282,31,345880282,0,0,345880282,0,0,0,0,0,0,0,0,0,345880282,0,0,345880282,0,0,0,345880282,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,31,0,0,3466690.0,7.0,5276061066.0,1236317142.0,650039683.0,378066887.0,619896332.0,923348399.0,217602943.0,148481893.0,881344431.0,220963356.0,10023,4874,5149,1805,1521,1605,1736,1634,1722,3978,448,3530,2923010,1387718,1535294,635901,356641,428701,465659,429835,606274,663752,534259,359986,382876,588925,393214,413802,419096,420238,428119,428732,414420,398603,4574,3031,1543,18,566,1019,934,788,1249,200,67,229695567,LL,100,49,104,52
2018,3,A,2110627,14767541,295,14767541,0,14767541,0,0,0,0,0,0,0,0,0,14767541,0,0,14767541,0,0,0,0,0,0,14767541,295,0,295,0,0,0,0,0,0,0,0,0,295,0,0,295,0,0,0,0,0,0,295,3399453.0,7.0,1163655145.0,314969375.0,137708657.0,78699992.0,154978316.0,173193025.0,44682019.0,33913996.0,179989754.0,45520011.0,2486,1206,1280,434,355,314,449,440,494,994,132,862,1057571,501935,555636,252879,129882,110710,186248,170154,207698,257618,206276,131193,132884,191023,138578,147331,148465,149564,150135,149686,155966,156425,483,256,227,1,63,77,141,118,83,16,53,173340244,LL,102,45,104,52
2018,3,A,2110615,89046512,182,89046512,0,0,9086379,0,0,79960133,0,0,0,9086379,0,0,79960133,0,79960133,9086379,0,0,9086379,79960133,0,0,182,0,0,91,0,0,91,0,0,0,91,0,0,91,0,91,91,0,0,91,91,0,0,3571527.0,7.0,534129837.0,127012039.0,66174285.0,38179093.0,64021645.0,89979003.0,23962813.0,15051994.0,88284300.0,21464665.0,1068,521,547,245,137,108,213,166,199,397,110,287,450100,213588,236512,92760,50769,60793,86128,65400,94250,96394,87444,59622,61862,87728,57050,63512,65362,66703,66721,64306,62062,61433,194,112,82,2,26,39,48,60,19,6,68,163017989,LL,93,44,104,52
2018,3,A,2111067,49779804,996,49779804,0,0,0,0,0,49779804,0,0,0,0,0,0,49779804,0,0,49779804,0,0,0,0,49779804,0,996,0,0,0,0,0,996,0,0,0,0,0,0,996,0,0,996,0,0,0,0,996,0,2981424.0,6.0,4977078933.0,1246234527.0,608902535.0,364804458.0,621798090.0,851494188.0,201383822.0,146353814.0,728868509.0,207238990.0,9378,4611,4767,1271,1360,1805,1415,1556,1971,4115,473,3642,3787704,1760547,2027158,487076,524747,673218,586726,604051,911886,1172769,832486,389319,363427,532625,497079,536063,540813,544235,540180,532057,544472,549882,894,508,386,2,88,183,188,184,249,170,54,157494031,HL,107,44,104,52
2018,3,A,2110369,102327731,827,102327731,0,17054622,5684874,0,56848739,22739496,0,0,0,22739496,0,68218487,11369748,0,51163865,51163866,0,0,0,0,51163865,51163866,827,0,207,103,0,207,310,0,0,0,103,0,621,103,0,310,517,0,0,0,0,413,414,2357199.0,5.0,2364080184.0,629157956.0,287357735.0,174716094.0,316242064.0,380012502.0,99144265.0,70328257.0,311428465.0,95692846.0,4463,2150,2313,447,724,643,628,767,1254,2290,174,2116,1281519,604033,677487,110651,243556,194736,197456,201177,333946,361547,262916,139670,141666,202502,173218,176912,179174,174971,179940,182721,190452,197351,739,302,437,0,98,143,151,163,184,57,52,116953226,LL,97,45,104,52
2018,2,U,1001495,1189639649,1373,1189639649,0,988639649,0,0,0,201000000,0,0,0,0,575639649,614000000,0,0,413000000,776639649,0,0,413000000,575639649,201000000,0,1373,0,1290,0,0,0,83,0,0,0,0,1047,326,0,0,243,1130,0,0,243,1047,83,0,4691111.0,8.0,8751576599.0,1816408874.0,1103986952.0,722602116.0,917183031.0,1534513036.0,468534099.0,243707454.0,1598783308.0,345857729.0,7011,3304,3707,719,1186,1749,1008,931,1418,3892,55,3837,3333776,1591565,1742210,297964,679030,727662,517990,464929,646201,597700,615811,503655,532018,698459,386134,467372,473998,476980,477014,489316,496871,452224,22302,12803,9499,145,4938,5620,4694,4299,2606,20,88,431622104,LL,92,52,103,52
2018,3,A,2110063,46309006,84,46309006,0,0,46309006,0,0,0,0,0,0,0,0,46309006,0,0,46309006,0,0,0,0,0,0,46309006,84,0,0,84,0,0,0,0,0,0,0,0,84,0,0,84,0,0,0,0,0,0,84,2901216.0,6.0,1162886145.0,329263699.0,138607177.0,88923975.0,159265539.0,178982243.0,40668913.0,37516070.0,140590898.0,49067631.0,2859,1447,1412,272,478,560,395,414,740,1511,0,1511,730128,352508,377621,98924,99345,135633,111881,99571,184773,195631,146155,86012,85400,118317,98614,105217,104588,104363,107359,108675,101509,98417,867,540,327,1,66,203,237,149,211,19,54,198722034,HH,137,56,104,52
2018,3,A,2110070,1072847682,3498,1072847682,0,0,0,0,489778290,583069392,0,0,0,0,583069392,233227757,256550533,0,583069392,489778290,0,0,0,233227757,839619925,0,3498,0,0,0,0,2332,1166,0,0,0,0,1166,1166,1166,0,1166,2332,0,0,0,1166,2332,0,3186085.0,7.0,126079583.0,34073387.0,14892595.0,10529011.0,17353075.0,20290178.0,4705648.0,3880514.0,15106129.0,5249046.0,130,57,73,22,13,22,19,14,40,57,0,57,74296,36575,37720,9955,8793,12721,12808,11609,18406,15867,16732,10971,10177,12455,8094,10334,10571,10651,10681,10678,10722,10660,197,124,73,0,21,58,62,22,34,1,49,266333333,HH,152,80,104,52
2018,3,A,2110137,175824995,1172,175824995,0,0,0,175824995,0,0,0,0,0,0,175824995,0,0,0,175824995,0,0,0,0,0,175824995,0,1172,0,0,0,1172,0,0,0,0,0,0,1172,0,0,0,1172,0,0,0,0,0,1172,0,3381650.0,7.0,1510657423.0,368158497.0,191562654.0,132037219.0,169884439.0,249293723.0,72377646.0,48653340.0,214941861.0,63748044.0,1673,907,766,197,298,398,252,262,266,920,118,802,893605,475254,418351,61204,182273,196642,171244,141989,140254,157370,206017,155842,153053,143080,78244,141397,142917,138634,148404,144948,93349,83957,16510,10243,6267,78,3539,4605,3890,2893,1505,5,77,273713651,HH,106,57,104,52
2018,3,A,2110264,60000000,48,60000000,0,0,0,60000000,0,0,0,0,0,33600000,0,0,26400000,0,33600000,0,0,0,0,0,0,33600000,48,0,0,0,48,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,24,2367285.0,5.0,4528599068.0,1220209997.0,541670324.0,334599489.0,598655626.0,730274464.0,165751176.0,140164154.0,609242822.0,188031016.0,10055,5029,5026,1152,1573,1840,1549,1810,2131,4879,113,4766,3241111,1501924,1739188,444046,471423,484987,482948,543446,814260,943023,668433,342953,326077,511125,449500,465652,461438,465821,466710,450935,456622,473935,702,276,426,1,80,102,146,207,166,111,51,124093969,LL,98,49,104,52
2018,3,A,2110291,2300351742,5251,2300351742,0,141928194,0,270508402,510941499,1376973647,0,0,0,596552204,202988800,755871344,744939394,0,1383773680,354820486,0,0,0,141928194,548750627,1047915345,5251,0,709,0,929,1419,2194,0,0,0,374,1264,2503,1110,0,3986,710,0,0,0,709,1638,2349,2511953.0,6.0,1889956539.0,524999877.0,228267147.0,146720956.0,243687458.0,290150395.0,65794944.0,63595546.0,245781137.0,80959079.0,6575,3203,3372,762,1218,1036,954,1015,1590,3281,0,3281,2315175,1058807,1256368,368074,450367,331074,352104,298579,514978,683049,481230,247861,246823,348129,308084,329177,333068,341337,333926,326919,322511,328234,1053,553,500,1,215,206,251,263,117,42,56,102497316,LL,94,52,104,52
2018,4,D,2120207,7696246,70,7696246,0,0,0,0,7696246,0,0,0,0,0,7696246,0,0,0,7696246,0,0,0,0,0,0,7696246,70,0,0,0,0,70,0,0,0,0,0,70,0,0,0,70,0,0,0,0,0,0,70,3766628.0,8.0,4195722577.0,972042077.0,520457583.0,329805664.0,458997625.0,728957375.0,170883058.0,128518628.0,705868339.0,180192228.0,6930,3099,3831,893,1114,1653,1284,859,1127,3851,135,3716,1765634,873967,891667,205207,317050,427527,330828,195661,289362,370803,364733,263799,266322,306368,193608,263533,261764,266686,272542,272229,222833,206048,14589,7980,6609,68,3459,4992,3557,1679,834,145,61,238840385,LL,91,47,106,53
2018,3,A,2110585,165147167,302,165147167,0,15423284,23166630,96687240,23223792,6646221,0,0,0,46519093,100065197,16688994,1873883,0,0,26346951,0,0,0,9865598,16249221,232132,302,0,46,47,116,58,35,0,0,0,127,128,35,12,0,0,35,0,0,0,12,12,12,1752244.0,4.0,199998259.0,45248746.0,23599180.0,13843089.0,22159464.0,36666065.0,7066558.0,5880357.0,37526239.0,8008561.0,414,186,228,83,49,146,49,40,47,164,161,3,100312,47721,52591,12174,18250,22406,16751,13567,17165,22063,20009,13464,13842,18399,12536,14613,14733,14789,15313,15176,12988,12701,974,802,172,3,193,373,194,189,22,3,60,465217391,LL,63,47,104,52
2018,4,D,2120204,4648108,30,4648108,0,0,0,0,2324054,2324054,0,0,0,0,0,0,4648108,0,2324054,2324054,0,0,4648108,0,0,0,30,0,0,0,0,15,15,0,0,0,0,0,0,30,0,15,15,0,0,30,0,0,0,4090045.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,1518,692,826,105,288,508,307,168,142,1054,1,1053,1299316,675333,623984,79464,248126,354637,267147,161893,188049,185392,282796,245472,240070,231902,113687,206695,202547,210981,217965,214752,137203,109176,16137,9394,6743,52,3190,5311,3924,2120,1540,16,54,239665608,LL,96,49,106,53
2018,3,A,2110486,205000000,320,205000000,0,80078125,124921875,0,0,0,0,0,0,0,124921875,80078125,0,0,205000000,0,0,0,0,80078125,0,124921875,320,0,160,160,0,0,0,0,0,0,0,160,160,0,0,320,0,0,0,0,160,0,160,2831057.0,6.0,1427236216.0,327330067.0,176406331.0,110496504.0,168020757.0,260065533.0,61783884.0,40833304.0,222268427.0,60031409.0,2271,1117,1154,374,282,351,400,339,525,969,43,926,803978,370897,433081,154282,92194,115457,122922,124927,194194,161772,150416,106324,115186,163410,106870,116640,117233,117850,120088,120299,109670,102198,726,354,372,0,68,138,212,190,118,50,59,125494428,HL,105,51,104,52
2018,3,A,2110527,314000000,628,314000000,0,0,0,314000000,0,0,0,0,0,0,0,314000000,0,0,314000000,0,0,0,0,314000000,0,0,628,0,0,0,628,0,0,0,0,0,0,0,628,0,0,628,0,0,0,0,628,0,0,2451173.0,6.0,1683762981.0,466170322.0,200995776.0,124749106.0,232146716.0,267995211.0,60258224.0,52035406.0,209094102.0,70318118.0,1987,963,1024,213,282,270,294,340,588,974,0,974,323036,139151,183886,43155,42719,42595,48913,50680,94976,96144,65499,30244,33848,51541,45760,46086,45395,45768,46151,45015,46058,48561,107,42,65,1,17,32,21,19,17,43,55,126755281,HH,111,57,104,52
2018,3,A,2110545,34382213,125,34382213,0,34382213,0,0,0,0,0,0,0,0,0,0,34382213,0,34382213,0,0,0,34382213,0,0,0,125,0,125,0,0,0,0,0,0,0,0,0,0,125,0,125,0,0,0,125,0,0,0,3239351.0,7.0,1071004339.0,290004990.0,127322808.0,74236474.0,139248215.0,167312622.0,37771244.0,32876527.0,158744185.0,43487274.0,4410,1756,2654,356,1350,1294,612,373,425,3027,186,2841,529920,238436,291483,69682,96543,94813,88255,66484,114142,133213,115756,65267,63359,84167,68158,74799,75572,77091,76614,75953,75170,74722,2715,856,1859,6,108,221,348,992,1040,20,51,133308819,LH,92,57,104,52
2018,4,D,2120203,198897506,915,198897506,0,33100057,61416987,20529031,58314357,25537074,0,0,0,5196506,43878488,107051029,42771483,0,33364134,30273623,0,5274242,1840544,42992119,6966627,6564223,915,0,202,201,138,182,192,0,0,0,73,220,439,183,0,192,192,0,36,54,174,55,63,4216616.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,1397,673,724,139,251,341,248,198,220,833,67,766,1977918,954269,1023651,202844,366158,471662,364419,233068,339769,312782,386705,330947,340300,397895,209291,295918,298452,308506,310586,308799,241004,214653,13124,6888,6236,45,2725,3973,3275,2135,971,19,54,216670170,LL,95,49,106,53
2018,3,A,2110584,1008000000,588,1008000000,0,0,0,1008000000,0,0,0,0,0,0,0,1008000000,0,0,1008000000,0,0,0,0,0,0,1008000000,588,0,0,0,588,0,0,0,0,0,0,0,588,0,0,588,0,0,0,0,0,0,588,3712654.0,7.0,1543871.0,501612.0,184849.0,109946.0,234234.0,206215.0,51026.0,47477.0,138131.0,70381.0,85,49,36,5,11,2,15,19,33,60,0,60,156003,67317,88686,24379,23258,26163,23701,24475,34026,37512,31271,19627,20777,27811,19005,21737,21838,21879,22199,22133,23238,22978,136,59,77,0,16,30,38,35,17,1,63,188000000,HH,126,57,104,52
2018,3,A,2111026,1452308772,1233,1452308772,0,0,523308772,0,929000000,0,0,0,0,0,0,0,1452308772,0,929000000,523308772,0,0,0,929000000,523308772,0,1233,0,0,1047,0,186,0,0,0,0,0,0,0,1233,0,186,1047,0,0,0,186,1047,0,3218584.0,7.0,2402968443.0,572840124.0,295590481.0,175639641.0,285745142.0,419462358.0,99033365.0,69011493.0,384964243.0,100681596.0,4844,2415,2429,751,747,1053,740,729,824,2011,329,1682,1500274,720603,779671,251795,222301,297657,236463,228900,263160,419526,307401,169481,162183,232029,209657,215705,213954,214889,217083,219947,209953,208742,1233,791,442,2,126,299,324,286,196,88,53,188059472,LL,101,47,104,52
2018,3,D,2120003,151073865,4242,151073865,0,23080786,20192471,47706127,28409498,31684983,0,0,0,17762371,26375835,70107311,36828348,0,44849731,28548508,0,1544553,13576631,20135836,28311677,9829543,4242,0,803,825,782,864,968,0,0,0,288,432,3213,309,0,1791,350,0,63,268,226,268,1317,5571364.0,9.0,1630151221.0,406091277.0,201803908.0,138295478.0,202372562.0,270951330.0,76495577.0,50756460.0,217374185.0,66010444.0,2637,1171,1466,384,303,448,467,379,656,1285,144,1141,1528542,774799,753743,91757,262055,356799,321187,221709,275037,182275,332562,305106,300118,291695,116787,235432,245834,241654,257013,251476,156781,140354,80737,46250,34487,875,16369,22700,21355,13514,5924,6,108,418501389,HH,129,61,104,52
2018,3,D,2120204,322477801,2918,322477801,0,321018625,0,0,0,1459176,0,0,0,1459176,0,321018625,0,0,1459176,321018625,0,0,0,1459176,321018625,0,2918,0,1459,0,0,0,1459,0,0,0,1459,0,1459,0,0,1459,1459,0,0,0,1459,1459,0,3986839.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,1507,677,830,100,261,533,307,167,139,1041,1,1040,1205448,625035,580412,75337,235316,325425,248378,145589,175400,166028,264312,229877,225834,215608,103788,191651,197224,191955,206297,200145,120339,97834,15105,8779,6326,41,2775,4812,3796,2104,1577,16,54,239665608,LL,94,48,104,52
2018,4,D,2120185,273595891,1244,273595891,0,0,0,273595891,0,0,0,0,0,0,273595891,0,0,0,0,273595891,0,0,0,273595891,0,0,1244,0,0,0,1244,0,0,0,0,0,0,1244,0,0,0,0,1244,0,0,0,1244,0,0,3416147.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,3963,1945,2018,270,761,970,698,535,729,2463,0,2463,2939448,1464522,1474926,164772,664347,780431,521793,335846,472260,532125,589128,455245,461069,570405,331476,441560,436631,447280,454558,460240,375973,323207,17539,9617,7922,65,3635,5880,4357,2098,1504,42,76,291114905,LL,99,47,106,53
2018,3,D,2120146,87415827,153,87415827,0,10735277,0,76680550,0,0,0,0,0,0,76680550,0,10735277,0,76680550,0,0,0,0,76680550,0,0,153,0,76,0,77,0,0,0,0,0,0,76,0,77,0,77,0,0,0,0,77,0,0,3159465.0,7.0,939017788.0,213516573.0,123883728.0,90382995.0,96051008.0,167770467.0,46851051.0,31607322.0,125693592.0,43261052.0,1483,837,646,63,507,519,144,105,145,1202,23,1179,467206,256547,210659,27121,92510,115006,86889,68750,76931,98773,109413,68330,67865,73307,49517,68135,69279,69632,71858,72502,60589,55213,5605,3615,1990,6,731,1232,1377,1176,1083,11,38,125347014,HH,136,59,104,52
2018,3,D,2120147,3945252925,11353,3945252925,0,2192539506,168984132,51419782,452494082,1079815423,0,0,0,904988164,1141519162,1494422489,404323110,0,614115821,3218013583,0,0,678741123,102839564,2706737326,343811391,11353,0,4112,2097,1029,2057,2058,0,0,0,2056,2056,4648,2593,0,4647,5677,0,0,1028,2057,5142,2097,2964931.0,6.0,770770778.0,183414920.0,95590174.0,59667844.0,90028183.0,134822205.0,32267984.0,23115987.0,119365648.0,32497833.0,1323,617,706,163,264,297,207,157,235,704,0,704,481563,234139,247424,60502,81976,87171,79553,66601,105759,112341,98671,61711,61862,85373,61606,69823,69791,69597,70759,70115,66804,64673,2720,1570,1150,32,374,524,503,514,773,17,56,161540595,HL,110,52,104,52
2018,4,D,2120187,129371944,129,129371944,0,0,129371944,0,0,0,0,0,0,0,129371944,0,0,0,129371944,0,0,0,0,0,129371944,0,129,0,0,129,0,0,0,0,0,0,0,129,0,0,0,129,0,0,0,0,0,129,0,3349822.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0,5697,2706,2991,310,1307,1442,953,663,1022,3917,530,3387,3742819,1876359,1866461,248616,1140952,976426,575266,351075,450485,633979,681542,562620,602999,815202,446476,529112,534428,545260,557815,588249,547031,440923,15853,8242,7611,95,4427,5167,3145,1742,1277,48,48,180256977,LL,89,44,106,53
2018,3,D,2120156,39762490,886,39762490,0,25603343,3555940,2491517,4711139,3400551,0,0,0,2258076,2044220,33887717,1572477,0,17557411,12247445,0,0,6171969,19515858,3541645,575383,886,0,287,99,128,143,229,0,0,0,114,143,572,57,0,301,86,0,0,156,157,43,28,3765130.0,8.0,1929351454.0,485187595.0,235823585.0,148113151.0,236097899.0,323877395.0,74659247.0,59308506.0,284064080.0,82219996.0,4272,1991,2281,479,810,739,679,630,935,2205,0,2205,2824733,1302776,1521957,353577,508515,464258,410790,413398,674195,484151,501217,400080,440967,634126,364192,386873,402831,406353,406159,417538,420296,384683,5317,2407,2910,22,835,1253,1311,1202,694,32,52,177750894,LL,102,51,104,52
2018,3,D,2120157,48040820,354,48040820,0,14973843,5198815,7826317,9028135,11013710,0,0,0,6960972,16091374,18316325,6672149,0,26756474,6783632,0,1505925,8414077,12842396,8792806,1984899,354,0,91,58,49,81,75,0,0,0,53,89,172,40,0,157,98,0,22,81,81,40,30,2637893.0,6.0,4809890059.0,1126316300.0,633865576.0,418138944.0,524382651.0,754662542.0,206247590.0,177720913.0,738890000.0,229665543.0,7559,3867,3692,319,2827,2101,840,635,837,5824,86,5738,3876195,1944099,1932096,292271,1294470,781184,461260,403061,643948,726755,710619,483933,529471,861366,564049,516775,526102,545538,539973,557660,611506,578638,2207,967,1240,5,477,406,504,440,375,42,38,121076754,LL,101,47,104,52
